iszib-e-ne	FN.GEN.GEN.L1	1
ISZ-su{ki}	SN	1
iti	N	257
iti	N		9
iti	N.ABL	1
iti-bi	N.3-SG-NH-POSS.ABS	2
iti-da	N	1
iti-da	N.TERM	1
iti-de3	N.L3-NH	1
izi-gu7-bi	N.3-SG-NH-POSS.ABS	1
ka	N	1
KA	N	1
ka	N		1
ka(SAG)-guru7	N.ABS	1
ka2	N	4
ka5-a	PN	1
ka5-a-mu	PN.GEN	1
KA-a-sze3	SN.TERM	1
kab2-du11-ga	NF.V.PT	1
kab2-ku5	N	14
kab2-ku5-a	N.L1.TERM	1
ka-bur	N	1
ka-dar	N	1
ka-ga	N.L1	1
ka-ge	PN	1
ka-gir-ra	N	1
ka-guru7	N.ERG	1
ka-guru7-ta	PN.GEN.ABL	2
kal-ga	NF.V.PT	23
kal-ga	NF.V.PT		1
kal-la	PN	1
kal-la-mu	PN	1
kal-la-mu	PN		1
ka-ma-ri2	FN.GEN.L1	1
ka-ma-ri2{ki}	FN.GEN.L1	1
kar2-kin2-na{ki}	SN.ABS	1
kar-ki-mu-ra	N.L1	1
kar-sze3	N.TERM	1
kar-zi-da	SN.GEN	2
kar-zi-da	SN.GEN.ABS	1
kar-zi-da	SN.GEN.GEN	1
kar-zi-da	SN.GEN.GEN.ABS	6
kas4	N		1
kas4	N.DAT-H	6
kas4	N.GEN.ABS	1
kas4	PN.GEN.L2-NH	1
kas4-e-ne-sze3	N.PL.GEN.TERM	1
kas4-ke4-ne	N.GEN.PL	1
kas4-ta	PN.GEN.ABL	1
kaskal	N.TERM	1
kaskal-sze3	N.TERM	3
kasz	N	134
kasz	N		8
kasz	N.ABS	8
kasz4	N.DAT-H	1
kasz-de2-a	N	1
kasz-de2-a	N.TERM	1
KA-sze3	N.TERM	1
ka-szuba3	GN	1
ka-tab-ba	N	1
ka-tar	PN.ABS	1
ka-tar	PN.GEN	1
KA-TUL2	FN	1
ka-us2-sa2	N	1
ka-us2-sa2	N.DAT-H	1
ka-us2-sa2	N.GEN	1
ka-zal-lu{ki}	SN.GEN.GEN.ABS	1
kesz2-ra2	NF.V.PT	1
ki	N	250
ki	N		2
ki-{d}suen	SN.GEN.TERM	1
ki-ag2	NF.V.ABS	1
ki-ag2-ni	NF.V.PT.3-SG-H-POSS.ERG	1
ki-a-nag	N	3
ki-ba	N.3-SG-NH-POSS.L1	1
ki-BAD-ta	FN.GEN.ABL	1
kid	N	4
kid2	N	11
ki-en-gi	GN	6
kikken-na	N.GEN	2
kikken-ta	N.ABL	1
ki-la2	N	1
ki-la2	N.ABS	1
ki-la2-bi	N.3-SG-NH-POSS.ABS	23
ki-lu5-la	PN	1
ki-lu5-la-ta	PN.GEN.ABL	1
ki-ma-da-sal4-la{ki}	SN.GEN.L1	1
ki-masz{ki}	SN	4
ki-masz{ki}	SN		1
ki-masz{ki}	SN.ABS	20
kin	N	11
kin-{d}inanna	MN.L1	1
ki-na	PN.DAT-H	1
kin-gi4-a	N	9
kin-gi4-a-lugal	N.DAT-H	1
ki-nu-nir{ki}	SN.GEN.L1	1
kir11	N	5
kir11	N		1
kir11	N.ABS	2
kir11-si-ak	MN.L1	1
Kir-ra	SN.GEN.DAT	1
ki-siki-{d}nin-a-zu	MN.L1	4
ki-sikil	PN.DAT-H	1
ki-su7	N	5
ki-su7-ka	N.L1	1
ki-sur-ra{ki}	N.L1	1
kiszib3	N	140
kiszib3	N		2
kiszib3-ba	N	1
kiszib3-ba	N.3-SG-NH-POSS.L1	1
kiszib3-ba	NF.V.PT	1
kiszib3-bi	N.3-SG-NH-POSS.ABS	8
ki-tusz-lu2	PN.DAT-H	1
ki-uri	GN.GEN	5
ki-uri	GN.GEN.ABS	1
KU	N	1
ku3	N	15
ku3	N.ABS	1
ku3-...	PN.GEN	1
ku3-{d}nanna	PN	3
ku3-{d}nanna	PN.DAT-H	1
ku3-{d}nansze-ta	PN.GEN.ABL	1
ku3-{d}nin-ur4-ra	PN	1
ku3-{d}nin-ur4-ra	PN.ERG	1
ku3-{d}nin-ur4-ra	PN.GEN	1
ku3-an	N	1
ku3-babbar	N	19
ku3-babbar	N.ABS	1
ku3-bi	N.3-SG-H-POSS.ABS	2
ku3-bi	N.3-SG-NH-POSS.ABS	45
ku3-dim2	N	1
ku3-dim2	N.GEN	1
ku3-ga-ni	PN	2
ku3-ga-ni	PN.ERG	1
ku3-ga-ni	PN.GEN	2
ku3-sa6-ga	PN.GEN	1
ku3-sig17	N	1
ku4-ra	NF.V.PT	1
ku5	N		1
ku5-da	NF.V.PT	1
ku5-da	PN	1
ku5-da-mu	PN	1
ku5-da-mu	PN.GEN.GEN	1
ku5-ra2	NF.V.PT	1
ku5-ra2-mu	PN.ERG	1
ku6	N	31
ku6	N		3
ku6-bi	N.3-SG-NH-POSS.ABS	2
ku6-sze6	N	4
ku-ba-tum	PN	1
ku-ba-tum	PN.GEN.L1	1
ku-da-<nu>-um	PN	1
ku-da-du	PN.DAT-H	1
ku-du3	N	1
ku-li	PN	1
ku-ni-ta	PN.GEN.ABL	1
kun-zi-da	N	2
kur	N	1
kur-bi-la-ak	PN.DAT-H	1
kur-ka	N.GEN.GEN.GEN	1
kur-ra	N.GEN	1
kur-ra	N.GEN.ABS	2
kuruszda	N.ABS	2
kuruszda	N.ERG	2
kuruszda	N.GEN	7
kuruszda	N.GEN.DAT-H	1
kusz	N	16
kusz3	N	3
kusz3-ta	N.ABL	2
kusz3-ta	N.ABL.ABS	1
kux(KWU147)-ra	NF.V.PT	2
kux(KWU147)-ra-ni-sa6	PN.ERG	1
ku-za	PN.GEN.ABS	1
la2	NF.V.ABS	51
la2	NF.V.ABS		1
la2-a	NF.V.PT	2
la2-a	NF.V.PT.ABS	1
la2-ia3	N	19
la2-ia3-ta	N.ABL	1
la2-mah	FN	1
la2-tur	FN	1
la-a-mu	PN	1
la-a-mu	PN.GEN	1
la-a-sa6	PN.GEN	1
LAGAB-a	N.GEN	1
lagasz{ki}-ke4	SN.GEN.L3-NH	1
la-gi-ip-ta	PN.GEN.ABL	1
lal3	N	3
lal3-mes	PN.ERG	1
la-ma-mu	PN.DAT-H	1
la-na	PN	1
la-ni	PN	1
la-ni-mu	PN	1
libir-am3	NF.V.ABS.ABS.COP-3-SG.DAT-H	1
li-bur-{d}szul-gi	PN	1
li-bur-si2-im-ti	PN	1
lil-la	PN.ABS	1
limmu2-ba	NU.3-SG-NH-POSS.GEN	1
limmu2-ba	NU.3-SG-NH-POSS.GEN.ABS	15
limmu2-ba	NU.3-SG-NH-POSS.GEN.ABS		1
li-sze-na	PN.GEN	1
lu2	N	42
lu2	N.ABS	1
lu2	N.ERG	1
lu2-...	PN.DAT-H	1
lu2-...-ta	PN.GEN.ABL	1
lu2-{d}ab-u2	PN.ERG	1
lu2-{d}ba-ba6	PN	1
lu2-{d}ba-ba6	PN.GEN.GEN.ABS	1
lu2-{d}ba-ba6-ka	PN.GEN.DAT-H	1
lu2-{d}ba-ba6-ta	PN.GEN.ABL	1
lu2-{d}da-mu	PN.DAT-H	1
lu2-{d}en-lil2	PN.GEN	1
lu2-{d}en-lil2-la2	PN	1
lu2-{d}ha-ia3	PN	1
lu2-{d}hendur-sag	PN	1
lu2-{d}igi-ma-sze3	PN	1
lu2-{d}inanna	PN	1
lu2-{d}inanna-ta	PN.GEN.ABL	1
lu2-{d}nanna	PN	3
lu2-{d}nanna	PN.ERG	1
lu2-{d}nanna	PN.GEN.DAT-H	1
lu2-{d}nansze	PN	1
lu2-{d}nin-dar-a	PN	1
lu2-{d}nin-gir2-su	PN	1
lu2-{d}nin-gir2-su	PN.GEN	1
lu2-{d}nin-gir2-su-ta	PN.GEN.ABL	1
lu2-{d}nin-ildu3:ma	PN	1
lu2-{d}nin-szubur	PN	1
lu2-{d}nin-szubur	PN.DAT-H	1
lu2-{d}nin-szubur	PN.GEN	3
lu2-{d}nin-szubur	PN.GEN.DAT-H	1
lu2-{d}nin-szubur-ta	PN.GEN.ABL	2
lu2-{d}nin-ur4-ra	PN.GEN	1
lu2-{d}suen	PN	2
lu2-{d}suen	PN.ABS	1
lu2-{d}suen	PN.GEN	1
lu2-{d}sukkal-an-ka	PN.DAT-H	1
lu2-{d}szara2	PN	5
lu2-{d}szara2	PN.ABS	2
lu2-{d}szara2	PN.DAT-H	2
lu2-{d}szara2	PN.ERG	1
lu2-{d}szara2	PN.GEN	3
lu2-{d}szara2	PN.GEN.DAT-H	1
lu2-{d}szul-gi	PN	1
lu2-{d}szul-gi	PN.GEN	1
lu2-{d}utu	PN	1
lu2-{d}utu	PN.GEN.DAT-H	1
lu2-{d}utu-ta	PN.GEN.ABL	2
lu2-ba-gara2	PN.GEN	1
lu2-bala-sa6	PN.DAT-H	1
lu2-banda3{da}	PN	1
lu2-banda3{da}	PN.DAT-H	1
lu2-banda3{da}	PN.ERG	1
lu2-banda3{da}	PN.GEN	1
lu2-bulug3-ga2	PN	1
lu2-dingir-ra	PN	9
lu2-dingir-ra	PN.DAT-H	3
lu2-dingir-ra	PN.ERG	5
lu2-dingir-ra	PN.GEN	2
lu2-dingir-ra-ka	PN.GEN.ABL	1
lu2-dingir-ra-ta	PN.GEN.ABL	5
lu2-du10-ga	PN	4
lu2-du10-ga	PN.ABS	1
lu2-du10-ga	PN.DAT-H	1
lu2-du10-ga	PN.GEN.GEN.GEN	1
lu2-eb-gal	PN	2
lu2-eb-gal	PN.DAT-H	1
lu2-eb-gal	PN.GEN	1
lu2-ga	PN.ERG	1
lu2-ga	PN.GEN	1
lu2-gi-na	PN	1
lu2-gi-na	PN.ERG	1
lu2-gi-na	PN.GEN	3
lu2-gi-na	PN.GEN.GEN	1
lu2-gi-na-ta	PN.GEN.ABL	2
lu2-gir2-su{ki}	PN	1
lu2-giri17-zal	PN	1
lu2-giri17-zal	PN.DAT-H	1
lu2-giri17-zal	PN.GEN.GEN	1
lu2-giri17-zal-ta	PN.GEN.ABL	1
lu2-gu2-gal	PN	1
lu2-gu-la	PN	1
lu2-gu-la	PN.GEN.DAT-H	2
lu2-ha-bi2-lum	PN	1
lu2-he2-gal2	PN.ERG	1
lu2-hu-rim3{ki}-ta	PN.GEN.ABL	1
lu2-igi	PN	1
lu2-igi-sa6-sa6-ta	PN.GEN.ABL	3
lu2-inim-ma-bi-me	N.3-SG-NH-POSS.ABS.COP-3-PL	2
lu2-iri-sag	PN.GEN	2
lu2-iri-sag-ki-ta	PN.GEN.ABL	2
lu2-kal-la	PN	3
lu2-kal-la	PN.DAT-H	4
lu2-kal-la	PN.GEN	6
lu2-kal-la	PN.GEN.ERG	1
lu2-kal-la-ta	PN.GEN.ABL	1
lu2-ma2-gur8-re	PN	1
lu2-me-lam2-ma-ta	PN.GEN.ABL	1
lu2-na	PN.ERG	1
lu2-nig2-lagar-e-ta	PN.GEN.ABL	1
lu2-nigin6{ki}-ke4	PN.GEN.ERG	1
lu2-nin-ga2-ka	PN.GEN	1
lu2-pa3-da	PN	1
lu2-sa6-i3-zu	PN	1
lu2-sa6-i3-zu	PN.GEN	3
lu2-sa6-i3-zu-ta	PN.GEN.ABL	1
lu2-saga	PN.ERG	1
lu2-su4	PN	1
lu2-sza-lim	PN	2
lu2-sza-lim	PN.DAT-H	1
lu2-sze-...	PN.DAT-H	1
lu2-tur-tur	PN	1
lu2-u18-um	N	1
lu2-u2-me	PN.DAT-H	1
lu2-uru11{ki}	PN	3
lu2-uru11{ki}	PN.ERG	1
lu2-x-...	PN	1
lu2-zabala3	PN	1
lu5-lu5	PN.GEN.GEN	1
lugal	N	98
lugal	N		3
lugal	N.ABS	12
lugal	N.COP-3-SG	4
lugal	N.DAT-H	5
lugal	N.DAT-H		1
lugal	N.ERG	2
lugal	N.GEN	34
lugal	N.GEN.ABS	10
lugal	N.GEN.DAT-H	4
lugal	N.GEN.GEN	5
lugal	N.GEN.TERM	3
lugal-...	PN.DAT-H	2
lugal{al}-bi	N.GEN.DEM2.ABS	1
lugal-{d}lamma	PN.DAT-H	1
lugal-{d}utu	PN	1
lugal-{gesz}gigir-re	PN.DAT-H	1
lugal-{gesz}kiri6	PN	2
lugal-a2-zi-da	PN	1
lugal-a2-zi-da-ta	PN.GEN.ABL	2
lugal-am-gal	PN.GEN	1
lugal-a-mu	PN.DAT-H	1
lugal-an-dul3	PN.GEN	2
lugal-a-ni-sa6-sze3	PN.GEN.TERM	1
lugal-bad3	PN.DAT-H	1
lugal-banda3{da}	PN	1
lugal-dingir-ra	PN	1
lugal-dub-la2	PN.GEN	2
lugal-e	N.ERG	17
lugal-e2-mah-e	PN	2
lugal-e2-mah-e	PN.ERG	2
lugal-e2-mah-e	PN.GEN	2
lugal-e2-mah-e	PN.GEN.DAT-H	1
lugal-e-ba-an-sa6	PN	1
lugal-e-ba-an-sa6	PN.DAT-H	1
lugal-e-ba-an-sa6	PN.ERG	1
lugal-e-ba-an-sa6	PN.GEN	1
lugal-engar-du10	PN.GEN	1
lugal-en-nun	PN.GEN	1
lugal-ezem	PN	4
lugal-ezem	PN.ABS	1
lugal-ezem	PN.DAT-H	1
lugal-ezem	PN.ERG	1
lugal-ezem	PN.GEN	2
lugal-ezem-ta	PN.GEN.ABL	1
lugal-ezem-ta	PN.GEN.ABL		1
lugal-gaba	PN	1
lugal-GAN2-x	PN	1
lugal-gu4-mah	PN	1
lugal-gu4-mah	PN.ERG	2
lugal-ha-ma-ti	PN	1
lugal-he2-gal2	PN	3
lugal-he2-gal2	PN.ERG	1
lugal-he2-gal2	PN.GEN	1
lugal-he2-gal2-ta	PN.GEN.ABL	1
lugal-hi-li	PN	2
lugal-hi-li	PN.ERG	1
lugal-i3-di3-sze3	PN.GEN.TERM	1
lugal-i3-sa6	PN.GEN.DAT-H	1
lugal-ibila	PN	1
lugal-igi-husz	PN	1
lugal-igi-husz	PN.DAT-H	1
lugal-igi-husz	PN.GEN	1
lugal-inim-du10-ga	PN.GEN	1
lugal-inim-gi-na	PN	1
lugal-inim-gi-na	PN.GEN	1
lugal-iri-da	PN.ERG	1
lugal-iti-da	PN	4
lugal-iti-da	PN.DAT-H	1
lugal-iti-da	PN.GEN	1
lugal-ka-sze3	N.GEN.GEN.GEN.TERM	1
lugal-ke4	N.GEN.GEN.L3-NH	1
lugal-ki-gal-la	PN.GEN.ABL	2
lugal-kisal	PN.DAT-H	1
lugal-ku3-ga-ni	PN.GEN	2
lugal-ku3-zu	PN	7
lugal-ku3-zu	PN.ABS	1
lugal-ku3-zu	PN.GEN	4
lugal-ku3-zu-ta	PN.GEN.ABL	2
lugal-lu2-sa6-sa6	PN	1
lugal-lu2-sa6-sa6	PN.GEN	1
lugal-lu2-sa6-sa6-ta	PN.GEN.ABL	1
lugal-ma2-gan-x	PN.DAT-H	1
lugal-ma2-gur8-re	PN.ABS	1
lugal-ma2-gur8-re	PN.DAT-H	1
lugal-ma2-gur8-re	PN.GEN	1
lugal-mas-su	PN.ERG	1
lugal-mas-su2	PN	1
lugal-masz-zu	PN	1
lugal-me3-ta	PN.GEN.ABL	1
lugal-me-a	PN	1
lugal-me-du10-ga	PN	1
lugal-me-lam2	PN	1
lugal-mu	N.1-SG-POSS	1
lugal-mudra5	PN	2
lugal-mudra5	PN.GEN	2
lugal-mu-ma-ag2	PN.ABS	3
lugal-mu-x	PN.DAT-H	1
lugal-nesag-e	PN	2
lugal-nesag-e	PN.DAT-H	1
lugal-nesag-e	PN.ERG	1
lugal-nesag-e-sze3	PN.GEN.TERM	1
lugal-nig2-lagar-e	PN.DAT-H	1
lugal-nig2-lagar-e	PN.GEN	2
lugal-nig2-lagar-e	PN.GEN		1
lugal-nig2-lagar-e-ta	PN.GEN.ABL	1
lugal-nig2-nesag-e	PN	1
lugal-ni-mah	PN.DAT-H	1
lugal-nir	PN	1
lugal-nir	PN.GEN	1
lugal-nir	PN.GEN.ABL	1
lugal-pa-e3	PN	1
lugal-sa6-ga	PN.GEN	2
lugal-sa6-ga	PN.GEN.ABS	1
lugal-sa6-i3-zu	PN	1
lugal-si-NE-e	PN	1
lugal-si-NE-e	PN.ERG	1
lugal-si-sa2	PN.DAT-H	1
lugal-sze3	N.GEN.TERM	2
lugal-szu-da-ri2	PN.DAT-H	1
lugal-ta	N.GEN.ABL	1
lugal-ukken-ne2	PN.ABS	1
lugal-ukken-ne2	PN.DAT-H	1
lugal-uri3	PN.ERG	1
lugal-uszumgal-ta	PN.GEN.ABL	1
lugal-uszur4	PN.ABS	1
lugal-uszur4	PN.DAT-H	1
lugal-uszur4	PN.GEN	2
lugal-uszurx(|LAL2.TUG2|)	PN	1
lugal-uszurx(|LAL2.TUG2|)	PN.GEN	1
lugal-uszurx(|LAL2.TUG2|)	PN.GEN.GEN	1
lugal-x	PN.DAT-H	1
lugal-x-sar	PN.DAT-H	1
lugal-za3-ge	PN.ERG	1
lugal-za3-ge-si	PN	1
lukur	N	2
lukur-kal-la	PN.DAT-H	2
lu-lu-bu	SN.ABS	2
lu-lu-bu{ki}	SN.ABS	2
lu-lu-bu-um{ki}	SN	1
lu-lu-bu-um{ki}	SN.ABS	1
lunga	N.GEN	2
ma2	N	27
ma2	N.ABS	7
ma2	N.L1	1
ma2-a	N.L1	3
ma2-da-ga-asz	SN.TERM	1
ma2-dara3-abzu	ON	2
ma2-gur8	N	1
ma2-gur8-mah	N.ABS	3
ma2-gur8-re	PN	1
ma2-gur8-re	PN.ERG	1
ma2-lah5	N	1
ma2-lah5	N.GEN	1
ma2-lah5	N.GEN.GEN	1
ma-ab-szum2-ma	VEN.DAT.3-SG-NH-P.V.3-SG-A.SUB	1
ma-an-ba-ta	PN.GEN.ABL	1
ma-an-szum2	PN.GEN	1
ma-an-szum2-ta	PN.GEN.ABL	1
ma-da	N	16
ma-da	N.GEN.ABS	9
ma-da-a	PN.GEN	1
ma-da-bi	N.3-SG-NH-POSS.ABS	1
ma-da-da	PN.GEN	1
ma-da-ke4-ne	N.GEN.GEN.PL	1
mah	N.ABS.ABS	1
mah	NF.V.ABS.ABS	1
ma-na	N	47
ma-na	N.ABS	5
ma-nu	N	1
mar	N	1
mar-ha-szi{ki}	SN.GEN.GEN	2
mar-sa	N	1
mar-sa	N.L1	1
mar-sa-asz	N.TERM	1
mar-tu	EN	4
mar-tu	EN		1
mar-tu	EN.ABS	7
mar-tu	EN.ABS		1
mar-tu	EN.DAT-H	1
mar-tu	EN.DAT-NH	1
mar-tu	N.ABS	1
mar-za	N	1
masz	N	5
masz2	N	51
masz2	N.ABS	8
masz2	N.ABS		1
masz2-...	N	1
masz2-da-re6-a	N	2
masz2-e	N.L3-NH	1
masz2-gal	N	22
masz2-gal	N		3
masz2-gal	N.ABS	3
masz2-gal	N.ABS		1
masz2-nita2	N.ABS	1
masz-da	N	1
masz-da3	N	3
masz-da3	N.ABS	1
masz-da3-gu7	MN.L1	5
masz-da3-gu7-ta	MN.ABL	3
masz-da3-munus	N.ABS	1
masz-da3-nita2	N	1
masz-da5-gu-la	PN.ABS	1
masz-e	N.L3-NH	4
masz-gu-la-ta	PN.GEN.ABL	1
masz-kan2	SN	1
masz-kan2{ki}	SN.GEN	1
masz-kan2-szabra{ki}-me	SN.GEN.ABS.COP-3-PL	1
masz-kan2-u2-szu-re2{ki}	SN.GEN.ERG	1
maszkim	N	5
maszkim	N.ABS	6
maszkim-bi-me	N.3-SG-NH-POSS.ABS.COP-3-PL.SUB.ABS	1
masz-ku3-gu7	MN.L1	1
masz-um	PN	1
ma-ti-lum	PN	1
me-{d}isztaran	PN	1
me-e2-gal-ta	PN.DAT-H	1
me-e2-zi-ta	PN.DAT-H	1
me-en-kar2	FN.ABS	1
me-ni-ku3	PN.DAT-H	1
me-pa-e3	PN	1
mer	N	1
mes-e2	PN.DAT-H	1
min3-esz3	MN.L1	1
min-esz3	MN.L1	7
min-esz3-sze3	MN.TERM	1
min-esz3-ta	MN.ABL	1
min-kam	NU.GEN.COP-3-SG	1
mu	N	327
mu	N		4
mu6-sub3(GU4)	N	1
mu-bi	N.3-SG-NH-POSS.ABS	1
mu-da-gen-na-a	VEN.3-NH.COM.V.3-SG-S.SUB.L1	1
mu-da-sa6	PN.DAT-H	1
mu-du3	VEN.3-SG-H-A.V.3-SG-P	10
mu-du3-a	VEN.3-SG-H-A.V.3-SG-P.ABS	1
mug	N	2
muhaldim-ra	N.DAT-H	1
mu-hul	VEN.3-SG-H-A.V.3-SG-P	19
mu-hul-sze3	VEN.3-SG-H-A.V.3-SG-P.TERM	1
mu-kux(DU)	N	10
mu-kux(DU)	N		1
mu-kux(DU)	N.ABS	4
mu-kux(DU)	VEN.3-SG-DAT.L1.3-SG-H-A.V.3-PL	1
mu-kux(DU)	VEN.3-SG-H-DAT.L1.3-SG-H-A.V.3-PL	1
mu-kux(DU)	VEN.L1.3-SG-H-A.V.3-PL	6
mun	N	2
mu-na-dim2	VEN.3-SG-H.DAT.V.3-SG-P	1
mu-na-du3	VEN.3-SG-H.DAT.3-SG-H-A.V.3-SG-P	1
mu-na-ru	VEN.3-SG-H.DAT.3-SG-H-A.V.3-SG-P	1
mu-na-si	PN.DAT-H	1
mu-ne-dim2	VEN.3-PL.DAT.3-SG-H-A.V.3-SG-P	1
mu-ne-dim2-sze3	VEN.3-PL.DAT.3-SG-H-A.V.3-SG-P.TERM	1
mu-ne-du3	VEN.3-PL.DAT.3-SG-H-A.V.3-SG-P	4
mu-ni-im	N.3-SG-H-POSS.ABS.COP-3-SG	1
mu-ni-sze3	N.3-SG-H-POSS.TERM	1
munu4	N	1
munu4-a-sze3	N.GEN.TERM	1
munu4-gu7	MN	1
munu4-gu7	MN.L1	2
munus	N	1
munus-saga	PN	1
murgu2	N	3
mur-gu4	N	3
mu-ri-a-na-ba-ak	SN.GEN.L1	1
mu-ri-iq-ti-id-ni-im	ON.ABS	2
muru13	FN	2
musz-bi-an-na	FN.GEN	1
musz-bi-an-na	FN.L1	1
muszen-du3	N	2
mu-szu-du7	MN.L1	2
n	NU	38
n	NU.ABS	1
n(ban2)	N	1
n(barig)	N	2
n(bur3)	N	1
n(esze3)	N	1
n(iku)	N	1
na	N	1
na-ba-du3	MOD.MID.L2.V.PF.3-SG-S	1
na-ba-sa2	PN	1
na-ba-sa2	PN.ERG	2
na-ba-sa6	PN	2
na-ba-sa6	PN.GEN	3
na-ba-x	PN.GEN	1
naga	N	76
naga	N		4
naga	N.ABS	7
na-ga-ab-tum	N.L1	1
na-gab2-tum	N.GEN.GEN	1
na-gada	N.GEN	1
nagar	N	1
nagar	N.GEN	1
nagar-me	N.ABS.COP-3-PL	1
nagga	N	1
nag-sze3	NF.V.ABS.TERM	1
na-ki-ki	PN.DAT-H	1
na-lu5	PN.ERG	3
na-lu5-ta	PN.GEN.ABL	5
na-lul	PN.GEN	1
na-mah	N.ABS	1
nam-ha-ni	PN	2
nam-ha-ni-ta	PN.GEN.ABL	1
na-mi-gur-re	MOD.VEN.3-SG-NH.L2.3-SG-NH-P.V.3-SG-A	1
nam-iri-na	PN	1
nam-iri-na	PN.GEN	1
nam-lugal-i3-du10	PN	1
nam-mah	PN	1
nam-mah	PN.GEN.L2-NH	1
nam-nin-a-ni-du10	PN	1
nam-sza3-tam	N	3
nam-szusz3-ta	N.GEN.ABL	1
nam-ti	N	1
nam-ti-il	N	1
nam-x-ni	N.GEN.ABS	1
na-ni	PN	1
na-ni-ta	PN.ABL	1
na-ra-am-{d}suen	RN.GEN.TERM	2
na-ra-am-i3-li2	PN	2
na-ra-me-a	PN.DAT-H	1
nar-nita2	PN	1
na-ru2-a	N	2
na-ru2-a	N.ABS	1
na-ru2-a-mah	N	1
na-ru2-a-mah	N.ABS	6
na-sa6	PN.ERG	2
na-sa6	PN.GEN	1
na-sa6	PN.GEN.ABL	1
na-sa6-ta	PN.GEN.ABL	3
na-sa6-ta	PN.GEN.ABL		1
na-silim	PN	1
na-silim	PN.GEN	1
na-silim	PN.GEN.ABS	2
na-silim-ta	PN.GEN.GEN.ABL	1
NE-du8-hu-li2{ki}-sze3	SN.TERM	1
ne-mur-sze3	N.TERM	1
nesag	MN.L1	4
nesag	MN.L1		1
nesag	N	1
ne-sag-ga2	N.GEN	1
nesag-sze3	N.TERM	1
nesag-ta	MN.ABL	1
ni	N.ABS	1
nibru{ki}	SN.GEN.ERG	1
nibru{ki}	SN.GEN.L1	5
nibru{ki}	SN.L1	1
nibru{ki}-sze3	SN.TERM	2
nibru{ki}-ta	SN.ABL	2
NIG2	N	1
nig2-{d}ba-ba6	PN.ERG	1
nig2-{gesz}tag-ga	N	2
nig2-ar3-ra	N	5
nig2-ar3-ra	N.ABS	2
nig2-ba	N	3
nig2-dab5	N	13
nig2-dab5-ba-ke4-ne	N.GEN.PL.ABS	1
nig2-du11-ga-ni-sze3	PN.GEN.TERM	1
nig2-du7	PN.GEN.DAT-H	1
nig2-en	N.GEN	1
nig2-ezem-ma	N	1
nig2-gal2-la	N	2
nig2-gur11	N	5
nig2-ka9	N	4
nig2-ka9-ak	N	14
nig2-ka9-ak	N.GEN	4
nig2-ka9-ak-sze3	N.TERM	1
nig2-kal-la	PN.DAT-H	1
nig2-ki	N	9
nig2-ki-zah2	N	1
nig2-ki-zah3	N	1
nig2-lagar-e	PN	1
nig2-lagar-e	PN.GEN	1
nig2-lam2	N	3
nig2-lam2	N.GEN	4
nig2-luh	N	1
nig2-mu10-us2-sa	N.ABS	1
nig2-mu10-us2-sa2	N	1
nig2-sa10	N	1
nig2-sa10-a-ni	N.3-SG-H-POSS	1
nig2-sa6-ga-ka-ni	N.GEN.3-SG-H-POSS.L1	1
nig2-szuku	N	4
nig2-u2-rum	PN	1
nig2-u2-rum	PN.ERG	1
niga	NF.V.ABS	86
niga	NF.V.ABS		2
niga	NF.V.ABS.ABS	49
niga	NF.V.ABS.ABS		4
niga	NF.V.ABS.GEN	2
nigar{gar}-ki-du10	PN	2
nigar{gar}-ki-du10	PN.GEN.ABS	1
nigar{gar}-ki-du10-ta	PN.GEN.ABL	1
nigin2	N	1
nigin6{ki}-sze3	SN.GEN.GEN.TERM	1
nigin6{ki}-sze3-du	WN.GEN.L1	1
nimgir-an-ne2	PN.GEN	1
nimgir-di-de3	PN	1
nimgir-di-ne	PN	1
nimgir-inim-gi-na	PN	1
nimgir-sza3-kusz2-an-na	PN.GEN	1
nin-{d}ku3-sig17	PN.DAT-H	1
nin10-nu-du3-ta	FN.ABL	1
nin9-ad-da	PN.DAT-H	1
nin9-gi-na	PN	1
nin9-kal-la	PN	1
nin9-kal-la	PN.DAT-H	1
nin9-ku-li	PN.DAT-H	1
nin9-kur-ma	PN.DAT-H	1
nin9-tur-tur-ra-kam	PN.GEN.COP-3-SG	1
nin-agrig-zi	PN.DAT-H	1
nin-a-ni	N.3-SG-H-POSS.DAT-H	1
nin-a-zu	PN.DAT-H	2
nin-ba-tuku-szem5-du10-gal	PN.DAT-H	1
ninda	N	112
ninda	N		5
ninda	N.ABS	7
ninda-ta	N.ABL	2
nin-dingir-ra	PN.GEN	1
nin-e2-gal-e	PN	3
nin-e2-gal-e	PN.DAT-H	1
nin-e-ba-an-sa6	PN.DAT-H	1
nin-en-sa6	PN.DAT-H	2
nin-ga2	PN.GEN	1
nin-geszkim-zi	PN	2
nin-geszkim-zi	PN.DAT-H	1
nin-geszkim-zi	PN.GEN	1
nin-he2-du7	PN	1
nin-inim-gi-na	PN	1
nin-inim-gi-na	PN.DAT-H	1
nin-kal-la	PN.DAT-H	1
nin-ku3-zu	PN.DAT-H	1
nin-ma2-gur8-re	PN	1
nin-me-a	PN.DAT-H	1
nin-me-lam2	PN	1
nin-me-lam2	PN.GEN	1
nin-nam-mah-zu	PN	1
nin-nam-mah-zu	PN.DAT-H	2
nin-ta	N.GEN.ABL	1
nin-za3-ge-si	PN.DAT-H	1
