ensi2	N.ABS	2
ensi2	N.GEN.ABS	2
en-uri3-gal	WN	1
er3-ra-...	PN.GEN.ABS	1
eridu{ki}-ga	Eridug.GEN.ABS	1
esz3-bur	TN	1
ezem	N	1
ga2-nun	N	1
gaba	N	1
ga-esz8	N	2
ga-lam	NF.V.ABS	1
gal-bi	NF.V.3-SG-NH-POSS.ABS	1
gal	NF.V	1
GAM-e-de3	NF.V.PF.DAT-NH	1
GAN2-am3	N.ABS.COP-3-SG	1
ga-na-na	PN	1
gar3-du	N.ABS	1
gar-sza-na{ki}	SN.GEN	1
ge6	NF.V	1
ge6-par4	N	1
ge6-par4	N.ABS	2
ge6-par4-ra-ka-ni	TN.GEN.3-SG-H-POSS.ABS	1
geme2-{d}nin-lil2-la2	PN	1
geme2-{d}suen	PN	1
geme2-gir2-nun	PN	1
geme2-ni	N.3-SG-H-POSS.ABS	1
{gesz}gu-za-ni-ta	N.3-SG-H-POSS.ABL	1
gesz-kesz2-ra2-a-ni	N.3-SG-H-POSS.ABS	1
{gesz}kiri6-mah	N	1
{gesz}szu-kar2-bi	N.ABS	2
gesztin	N.ABS	1
gi4	PN	1
gil-sa-asz	N.ADV	1
gil-sa-ka-ni	TN.3-SG-H-POSS.ABS	1
gil-sa	TN	1
gi-na	N	1
gi-na	NF.V.SUB.ABS	1
gi-ne2	NF.V.PF	1
gir2-la2	N	1
gir2-su{ki}-ka-ni	SN.GEN.3-SG-H-POSS.ABS	2
gi-ra-du	PN	1
giri3-ni-i3-sa6	PN	3
{gi}suhurx(KA)-ta	N.ABL	2
...	GN	1
gu2-du8-a{ki}	SN.GEN.ABS	2
gu2-gal	N	1
gu2-ne-sag-ga2	N.ABL	1
gu2-un	N	1
gu2-un-sze3	N.TERM	1
gu3-de2-a	PN.GEN.ABS	1
gu3-de2-a	RN	1
gudu4	N	5
gu-du-du	PN	2
gu-lum	N.2-SG-POSS.ABS	1
gun3-a-ba	NF.V.SUB.DEM2.GEN	1
gun3-a	NF.V.SUB	1
gur3	NF.V.L1	1
gur	N	1
gurun	N	1
gurusz-tur-ni	N.3-SG-H-POSS.ABS	1
gu-te-bu-um{ki}-ma	GN.GEN	1
ha-am3-zi2{ki}	SN	1
ha-asz2-ha-me-er	PN	1
ha-ba-da-gid2-de3	MOD1.MID.COM.V.3-SG-A	1
ha-ba-da-ku5-ne	MOD1.MID.3-SG-H.COM.V.3-PL-A	1
ha-ba-da-ku5-re6	MOD1.MID.3-SG-H.COM.V.3-SG-A	1
ha-ba-lu2-ge2	PN	1
ha-ba-lu5-ge2	PN	2
ha-ba-zalag	MOD1.MID-V11=1-SG-A.V.3-SG-P	1
ha-da-ak	MOD1.MID.3-SG-H-A.stem.3-SG-P	1
ha-la-ad-da	PN	1
ha-la-asz-ti	PN.GEN	1
ha-la-{d}ba-ba6	PN	1
ha-la-{d}lamma	PN	1
ha-li2-li2	PN	1
hal-li2-a	PN	1
ha-ma-ti	PN	1
ha-mu-na-ta-DU	MOD1.VEN.3-SG-H.DAT.3-SG-H-A.V.3-SG-P	1
ha-si2-is-E2-MUNUS-ke4	PN.ERG	1
ha-zi-...	PN	1
ha-zi	PN	1
he2-a	MOD1.FIN.COP.3-SG-S	3
he2-dab5	MOD1.FIN.V.3-SG-S	1
he2-eb2-pel2	MOD1.FIN.3-NH.L2-SYN.V.3-SG-S	1
he2-eb2-til-e	MOD1.FIN.3-SG-NH-P.V.3-SG-A	1
he2-eb2-til-le	MOD1.FIN.3-SG-NH-P.V.3-SG-A	1
he2-eb-til-le	MOD1.FIN.3-SG-NH-P.V.3-SG-A	1
